ID,WIKI_PAGE,Cause_of_Death,Death_Summary
ff2dc20c0427bc16b71592207572acf3,Art_Pepper,No relevant section found,No relevant section found
faa9af1e7d8cd06db92a62334bdb63af,Charles_Lewis_Tiffany,No relevant section found,No relevant section found
7eb812981b2eccdc3f4451f97ccd0107,Madame_Tussaud,No relevant section found,No relevant section found
aa1c6a639844a503e0611a4a6b26b6e0,Clark_Shaughnessy,No relevant section found,No relevant section found
6417258547a14d4a7dd23c65a84c11a8,Leo_Penn,lung cancer,"Penn was married to Eileen Ryan and they had three sons together. He died from lung cancer at the age of 77 in Santa Monica, California."
77ef9f6573638681380d9397a13bd57a,Harlow_Shapley,No relevant section found,No relevant section found
0825b565eae2a1da2428fd391597573e,Kiichiro_Toyoda,Cerebral hemorrhage,"After retiring as president, he dedicated himself to designing a small helicopter in his laboratory at home. However, he passed away at the age of 57 due to a fall caused by a cerebral hemorrhage resulting from chronic disease."
4cbcb4426a945ce21a3bc5789ecb41f6,Pip_Pyle,No relevant section found,No relevant section found
b0de1c50503b00910fc9ea1d13b16a1c,Thomas_A._Steitz,No relevant section found,No relevant section found
dd38f496c6c6d31a452408157d371ce0,José_Rizal,No relevant section found,No relevant section found
9d9e82d12af91f24eea26422f6def005,Bob_Sheppard,natural causes,"The text states that Sheppard, a renowned sports announcer, died at the age of 99, just before his 100th birthday. The announcement of his death was made by his son, who suggested that in heaven, Sheppard's voice would welcome people by saying, ""Good afternoon, ladies and gentlemen. Welcome to Heaven!"""
d6be0bdf6795b2ad3bf0ccabca222599,Glenn_Shadix,Blunt trauma to head,"In 2009, Shadix had surgery for a broken ankle. After the surgery, he experienced mobility problems and used a wheelchair. On September 7, 2010, he was found dead in his home. His sister reported that he fell in the kitchen and died from a head injury."
ca3871e4c0fad2c1036ac6009d735424,Jerry_Paris,No relevant section found,No relevant section found
db648f6ae7902965a5bd35accb30ae81,Joseph_Henry_Shorthouse,No relevant section found,No relevant section found
229d5aa980a26a3085bd371700555882,Luis_Palés_Matos,No relevant section found,No relevant section found
367c7fad07ba3473d8628fefa7931c96,"Earl_W._Sutherland,_Jr.",No relevant section found,No relevant section found
21c7161a949e6cb4355f7e6ac9149499,Knute_Rockne,No relevant section found,No relevant section found
563c6c9a19d9bd9d818ee0acb8c4f1be,Robert_Falcon_Scott,No relevant section found,No relevant section found
2ffa59470ed44a9303b0537930a1bfbb,Claude_A._Swanson,death,"Swanson died at Herbert Hoover's Rapidan Camp in Virginia after being ill for several months. He was 77 years old. His funeral was held in the chamber of the U.S. Senate, and he was buried in Hollywood Cemetery in Richmond. The Library of Virginia has his executive papers. A highway marker was erected in Virginia to commemorate his service, and Swanson Middle School in Arlington, Virginia, was named in his honor. The U.S. Navy also named a destroyer after him. A county in Oklahoma was named after him while he was still alive."
044c945db440c2094fc36970547e8b56,J._D._Salinger,natural causes,"J.D. Salinger, the renowned American author, passed away from natural causes at his home in New Hampshire on January 27, 2010, at the age of 91. It was revealed that he had suffered a broken hip in May 2009, but had been in good health until a sudden decline after the start of the new year. Following his death, his wife Colleen O'Neill Zakrzeski Salinger and his son Matt were appointed as the executors of his estate."
1a256db0190c3863f2bd7c1111d8f1d1,Henry_Polic_II,No relevant section found,No relevant section found
1f3590cf2d494b0918c39dcd911e9ea1,Carl_Benton_Reid,The information provided does not mention the cause of death.,"On March 16, 1973, a man named Reid died at his home in Studio City, California, at the age of 79. He is survived by his wife and daughter."
9e7e78a6e3884f741fa00c08dedadbb7,Richard_E._Smalley,No relevant section found,No relevant section found
00b7e0bb297554eb59d59218eef23629,King_Vidor,heart ailment,"Vidor, who was 88 years old, passed away on November 1, 1982, due to a heart ailment. He died at his ranch in Paso Robles, California."
f0c7cdc33f41bc2703dd2091a55ef10c,Johann_Sleidan,No relevant section found,No relevant section found
40630036c6b7588d1487c0725d117376,Richard_Vernon,complications from Parkinson's disease,"In 1955, the person mentioned in the text married actress Benedicta Leigh. They had two children together, a daughter named Sarah who was born in 1956, and a son named Thomas who was born in 1958. They divorced in 1990. The person mentioned in the text passed away on December 4, 1997, due to complications from Parkinson's disease."
afab6729b3f091af119148f748d05e49,Tsar_Paul_I,No relevant section found,No relevant section found
b7b8309dbd4cdcbcef7b8d9ae5424fe2,William_B._Ross,Complications from appendectomy,"On September 23, 1924, a man gave a speech supporting a constitutional amendment for a severance tax. However, shortly after, he became sick and was diagnosed with phlebitis. He passed away on October 2, 1924, due to complications from an appendectomy he had on September 25. After his death, the Secretary of State served as acting governor until a special election was held. In this election, the man's wife, Nellie Tayloe Ross, became the first female governor in the United States."
20b89dd32c88669a12d9ea36c0910910,Sylvia_Porter,No relevant section found,No relevant section found
14f24f8dad17c0271f6ebc3b0832b721,Margaret_Tudor,"palsy, possibly stroke","Margaret died at Methven Castle on 18 October 1541. She had palsy and died a few days after experiencing symptoms. She did not make a will because she thought she would recover. Margaret sent for her son, King James, but he did not arrive in time. She hoped that the friars attending her would reconcile James and the Earl of Angus. Margaret's possessions were packed up for James to use. After her death, the rental money of the crown lands of Stirlingshire that Margaret received as a dowager queen was added to the king's income. Margaret was buried at the Charterhouse in Perth, and although the funeral ceremony may not have been as elaborate as that of Madeleine of Valois, James V and his household were provided with expensive black clothes for mourning."
75fa555c3c7a8de04952fd42656854f7,Sarvepalli_Radhakrishnan,No relevant section found,No relevant section found
220eeb1919ce4dc9804e463f6f9cfb10,John_Turner,The cause of death is not mentioned in the provided information,"Former Canadian Prime Minister John Turner passed away on September 19, 2020, at the age of 91. A state funeral was held for him on October 6 at St. Michael's Cathedral Basilica, and he was later buried in a private service at Mount Pleasant Cemetery. Turner is now interred alongside former Prime Minister Mackenzie King at Mount Pleasant."
6ff5526f3a12f8a59e09103843531821,T._S._Stribling,The cause of death is not mentioned in the given passage.,"T.S. Stribling returned to his hometown of Clifton, Tennessee in 1959 and lived there with his wife until his death in 1965. His home was donated to the city and now operates as the T.S. Stribling Museum, dedicated to his life and career. The museum is listed on the National Register of Historic Places. Stribling's posthumous autobiography was published in 1982 and his private papers are held by the Tennessee State Library and Archives. Some of his writings and research materials are also found at the University of North Alabama."
11892c40bc45b8360738c149d759d5e5,Mickey_Spillane,pancreatic cancer,"Mickey Spillane, an American author, died on July 17, 2006, from pancreatic cancer at his home in Murrells Inlet. After his death, his friend Max Allan Collins became his literary executor and worked to edit and complete Spillane's unpublished typescripts. The first novel released posthumously was Dead Street in 2007. In July 2011, a highway in the community of Murrells Inlet was named the ""Mickey Spillane Waterfront 17 Highway"" in his honor. The proposal had initially been passed by the Georgetown County Council before Spillane's death, but it was rejected by the South Carolina General Assembly."
ae3b390afe1f6e762de2b38b0df9a4e2,Mark_Salling,Suicide by hanging.,"On January 30, 2018, Mark Salling died by suicide in Los Angeles. He was found hanging near his home in the Sunland area. His body was discovered six hours after he was reported missing. The Los Angeles coroner's office confirmed that Salling's death was a suicide."
55717f5298fcc9dc251aca3f7d5966a6,Cecil_Powell,No relevant section found,No relevant section found
bbb36c411d35528f695bfcdc2f537643,Rudolf_Steiner,Rudolf Steiner - Cause of death: illness,"This text discusses the relationship between Rudolf Steiner, founder of anthroposophy, and the Nazi regime in Germany. It mentions that Steiner was attacked by members of the National Socialist German Workers Party, who accused him of being a tool of the Jews. Steiner warned against the disastrous effects of the Nazis coming to power, and he faced threats and disruptions in his lectures. After his death, there were attacks on his thought and anthroposophy by Nazi leaders, who criticized his ideology as incompatible with Nazi racial ideology. However, there were also supporters of anthroposophy within the Nazi regime, including Rudolf Hess, who was a patron of anthroposophy and defender of Steiner's biodynamic agriculture. Overall, the relationship between anthroposophy and the Nazi regime was complex, with some factions opposing it and others allowing it to exist."
